X_id	StudyId	Title	AuthorAddress	fileName	Year	Url	PublicationName.Name	PublicationName.AlternateName	DOI	randomFlag	blindingFlag	sampleFlag	Email	FirstAuthorAddress	FirstAuthorInstitution	FirstAuthorLocation	FirstAuthorCountry	ScreeningInfo.Inclusion	pubdate
DB1F7209-DD51-400E-A7C0-DADB0CD0BFB7	d2823107-325c-42d0-a71d-d26c3329b454	Small-animal PET imaging of the type 1 and type 2 cannabinoid receptors in a photothrombotic stroke model	Division of Nuclear Medicine, KU Leuven, Leuven, Belgium.	/1561344488/Vandeputte-2012-Small-animal PET ima	2012	http://download.springer.com/static/pdf/287/art%253A10.1007%252Fs00259-012-2209-6.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs00259-012-2209-6&token2=exp=1484123049~acl=%2Fstatic%2Fpdf%2F287%2Fart%25253A10.1007%25252Fs00259-012-2209-6.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs00259-012-2209-6*~hmac=3b6d1bf32bd753909bb960b5a984894cf23a819f2bbe9cca9ae1f72286700cff	Eur J Nucl Med Mol Imaging	European journal of nuclear medicine and molecular imaging	10.1007/s00259-012-2209-6					Division of Nuclear Medicine, KU Leuven, Leuven, Belgium.		Belgium	belgium	1	2012/08/17
AB1DF846-6CB9-46B6-92AE-4EF2BF7F3A30	8cf27cb4-82d4-4fec-984d-47c2bf2e9195	Small synthetic hyaluronan disaccharides afford neuroprotection in brain ischemia-related models	Instituto Teofilo Hernando and Department of Pharmacology, Universidad Autonoma de Madrid, Madrid, Spain; Instituto de Investigacion Sanitaria, Servicio de Farmacologia Clinica, Hospital Universitario de la Princesa, Universidad Autonoma de Madrid, Spain.\rInstituto Teofilo Hernando and Department of Pharmacology, Universidad Autonoma de Madrid, Madrid, Spain.\rDepartamento de Anatomia, Histologia y Neurociencia, Universidad Autonoma de Madrid, Spain.\rPre-Clinical R&D Area, Pharmascience Division, BIOIBERICA, S.A., Barcelona, Spain.\rPharmaceutical and Nutraceutical R&D Department, BIOIBERICA, S.A., Barcelona, Spain.\rHospital La Paz Health Research Institute-IdiPAZ, Madrid, Spain.\rInstituto Teofilo Hernando and Department of Pharmacology, Universidad Autonoma de Madrid, Madrid, Spain; Instituto de Investigacion Sanitaria, Servicio de Farmacologia Clinica, Hospital Universitario de la Princesa, Universidad Autonoma de Madrid, Spain. Electronic address: manuela.garcia@uam.es.	/1255227904/Egea-2014-Small synthetic hyal	2014	http://ac.els-cdn.com/S0306452214000529/1-s2.0-S0306452214000529-main.pdf?_tid=f38e5406-d7bd-11e6-8f04-00000aab0f26&acdnat=1484112331_2553c250dec7c7077bd0e9e518b01f1d	Neuroscience	Neuroscience	10.1016/j.neuroscience.2014.01.032	TRUE	FALSE	FALSE	manuela.garcia@uam.es	Instituto Teofilo Hernando and Department of Pharmacology, Universidad Autonoma de Madrid, Madrid, Spain; Instituto de Investigacion Sanitaria, Servicio de Farmacologia Clinica, Hospital Universitario de la Princesa, Universidad Autonoma de Madrid, Spain.	instituto teofilo hernando and department of pharmacology, universidad autonoma de madrid, spain instituto de investigacion sanitaria, servicio de farmacologia clinica, hospital universitario de la princesa, hospital universitario de la princesa, universidad autonoma de madrid	Spain	spain	1	2014/02/04
72299CC3-963C-41B5-88AE-1171F40C7285	036dad0e-5d5a-44ac-aad8-4bca022bdb17	Spontaneous white matter damage, cognitive decline and neuroinflammation in middle-aged hypertensive rats: an animal model of early-stage cerebral small vessel disease	Fraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. daniel.kaiser@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. gesa.weise@izi.fraunhofer.de.\rDepartment of Neurology, University of Leipzig, Leipzig, Germany. gesa.weise@izi.fraunhofer.de.\rTranslational Centre for Regenerative Medicine, Leipzig, Germany. gesa.weise@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. karoline.moeller@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. johanna.scheibe@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. claudia.poesel@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. sebastian.baasch@izi.fraunhofer.de.\rDepartment of Radiology, University of Leipzig, Leipzig, Germany. Matthias.Gawlitza@medizin.uni-leipzig.de.\rDepartment of Neuroradiology, University of Leipzig, Leipzig, Germany. donald.lobsien@medizin.uni-leipzig.de.\rDepartment of Neurology, University of Munster, Munster, Germany. kai.diederich@uni-muenster.de.\rDepartment of Neurology, University of Munster, Munster, Germany. minnerup@uni-muenster.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. alexander.kranz@izi.fraunhofer.de.\rTranslational Centre for Regenerative Medicine, Leipzig, Germany. alexander.kranz@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. johannes.boltze@izi.fraunhofer.de.\rTranslational Centre for Regenerative Medicine, Leipzig, Germany. johannes.boltze@izi.fraunhofer.de.\rFraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. daniel-christoph.wagner@izi.fraunhofer.de.\rTranslational Centre for Regenerative Medicine, Leipzig, Germany. daniel-christoph.wagner@izi.fraunhofer.de.	/1286628930/Kaiser-2014-Spontaneous white ma	2014	http://download.springer.com/static/pdf/108/art%253A10.1186%252Fs40478-014-0169-8.pdf?originUrl=http%3A%2F%2Factaneurocomms.biomedcentral.com%2Farticle%2F10.1186%2Fs40478-014-0169-8&token2=exp=1484112724~acl=%2Fstatic%2Fpdf%2F108%2Fart%25253A10.1186%25252Fs40478-014-0169-8.pdf*~hmac=ba03d879f5508142a453fdda0021d0acde157726a413e59dd12a4afb8d62cda0	Acta Neuropathol Commun	Acta neuropathologica communications	10.1186/s40478-014-0169-8	TRUE	TRUE	FALSE	daniel.kaiser@izi.fraunhofer.de. gesa.weise@izi.fraunhofer.de. gesa.weise@izi.fraunhofer.de. gesa.weise@izi.fraunhofer.de. karoline.moeller@izi.fraunhofer.de. johanna.scheibe@izi.fraunhofer.de. claudia.poesel@izi.fraunhofer.de. sebastian.baasch@izi.fraunhofer.de. Matthias.Gawlitza@medizin.uni-leipzig.de. donald.lobsien@medizin.uni-leipzig.de. kai.diederich@uni-muenster.de. minnerup@uni-muenster.de. alexander.kranz@izi.fraunhofer.de. alexander.kranz@izi.fraunhofer.de. johannes.boltze@izi.fraunhofer.de. johannes.boltze@izi.fraunhofer.de. christoph.wagner@izi.fraunhofer.de. christoph.wagner@izi.fraunhofer.de.	Fraunhofer Institute for Cell Therapy and Immunology, Perlickstrasse 1, 04103, Leipzig, Germany. daniel.kaiser@izi.fraunhofer.de.	fraunhofer institute for cell therapy and immunology	Perlickstrasse 1, , Leipzig, Germany .	germany	1	2014/12/19
4B401298-347D-4E99-9D08-51C214EE2693	24f82920-778e-4ca4-baba-bd709411746e	Stases are associated with blood-brain barrier damage and a restricted activation of coagulation in SHRSP	Deutsches Zentrum fur Neurodegenerative Erkrankungen-DZNE Magdeburg, Germany. holger.braun@ifn-magdeburg.de	/0072179691/Braun-2012-Stases are associate	2012	http://ac.els-cdn.com/S0022510X12003218/1-s2.0-S0022510X12003218-main.pdf?_tid=5b5341a6-d7bd-11e6-84f0-00000aab0f6c&acdnat=1484112076_f66ee22b688dfcb1962e2ddd8302f517	J Neurol Sci	Journal of the neurological sciences	10.1016/j.jns.2012.06.013	FALSE	FALSE	FALSE	holger.braun@ifn-magdeburg.de	Deutsches Zentrum fur Neurodegenerative Erkrankungen-DZNE Magdeburg, Germany. holger.braun@ifn-magdeburg.de		Germany	germany	1	2012/07/27
B7929CCA-1D1F-49F9-8223-BE017ECBE6BC	14e601b8-e186-4b2d-9869-c688b160ff67	Stress precipitates functional deficits following striatal silent stroke: a synergistic effect	Canadian Centre for Behavioural Neuroscience, University of Lethbridge, Lethbridge, AB, Canada. jamshid.faraji@uleth.ca	/2988485110/Faraji-2011-Stress precipitates	2011	http://ac.els-cdn.com/S0014488611003220/1-s2.0-S0014488611003220-main.pdf?_tid=038aae0e-d7be-11e6-9074-00000aab0f26&acdnat=1484112358_226878e059eb583283c874422067ecfa	Exp Neurol	Experimental neurology	10.1016/j.expneurol.2011.09.014	TRUE	FALSE	FALSE	jamshid.faraji@uleth.ca	Canadian Centre for Behavioural Neuroscience, University of Lethbridge, Lethbridge, AB, Canada. jamshid.faraji@uleth.ca	university of lethbridge	Lethbridge, AB, Canada	canada	1	2011/09/29
9430747F-D568-42AF-9D8D-B3A383BD1E24	eea06714-3b1f-44d5-a001-4433885ecbe7	The ins and outs of the BCCAo model for chronic hypoperfusion: a multimodal and longitudinal MRI approach	Experimental 7T MRI Unit, Institut d'Investigacions Biomediques August Pi i Sunyer (IDIBAPS), Barcelona, Spain ; Department of Brain Ischemia and Neurodegeneration, Institut d'Investigacions Biomediques de Barcelona (IIBB), Consejo Superior de Investigaciones Cientificas (CSIC), Barcelona, Spain.	/0855450366/Soria-2013-The ins and outs of	2013	http://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0074631&type=printable	PLoS One	PloS one	10.1371/journal.pone.0074631	TRUE	TRUE	FALSE		Experimental 7T MRI Unit, Institut d'Investigacions Biomediques August Pi i Sunyer (IDIBAPS), Barcelona, Spain ; Department of Brain Ischemia and Neurodegeneration, Institut d'Investigacions Biomediques de Barcelona (IIBB), Consejo Superior de Investigaciones Cientificas (CSIC), Barcelona, Spain.	institut d'investigacions biomediques august pi i sunyer , institut d'investigacions biomediques de barcelona 	Consejo Superior de Investigaciones Cientificas , Barcelona, Spain	spain	1	2013/09/24
AE74E9A9-A033-4448-BF19-74033209BD4C	d3d799df-2cd0-4353-a2fb-b72b38e191ef	The NOTCH3 score: a pre-clinical CADASIL biomarker in a novel human genomic NOTCH3 transgenic mouse model with early progressive vascular NOTCH3 accumulation	Department of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. j.w.rutten@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. r.r.klever@lumc.nl.\rDepartment of Pathology, Leiden University Medical Center, Leiden, The Netherlands. i.m.hegeman@lumc.nl.\rDepartment of Radiology, Leiden University Medical Center, Leiden, The Netherlands. d.poole@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. j.g.dauwerse@lumc.nl.\rDepartment of Clinical Genetics, K5-R, Leiden University Medical Center, PO Box 9600, 2300, RC, Leiden, The Netherlands. j.g.dauwerse@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. l.a.m.broos@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. c.breukel@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. a.m.aartsma-rus@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. j.s.verbeek@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. L.van_der_Weerd@lumc.nl.\rDepartment of Radiology, Leiden University Medical Center, Leiden, The Netherlands. L.van_der_Weerd@lumc.nl.\rDepartment of Pathology, Leiden University Medical Center, Leiden, The Netherlands. S.G.van_Duinen@lumc.nl.\rDepartment of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. A.M.J.M.van_den_Maagdenberg@lumc.nl.\rDepartment of Neurology, Leiden University Medical Center, Leiden, The Netherlands. A.M.J.M.van_den_Maagdenberg@lumc.nl.\rDepartment of Clinical Genetics, K5-R, Leiden University Medical Center, PO Box 9600, 2300, RC, Leiden, The Netherlands. lesnik@lumc.nl.	/3573583220/Rutten-2015-The NOTCH3 score_ a	2015	http://download.springer.com/static/pdf/772/art%253A10.1186%252Fs40478-015-0268-1.pdf?originUrl=http%3A%2F%2Factaneurocomms.biomedcentral.com%2Farticle%2F10.1186%2Fs40478-015-0268-1&token2=exp=1484121905~acl=%2Fstatic%2Fpdf%2F772%2Fart%25253A10.1186%25252Fs40478-015-0268-1.pdf*~hmac=ae820565ebe6182123b97787ec02d2c1c15d4729668aff2e17fe55702ce2f15b	Acta Neuropathol Commun	Acta neuropathologica communications	10.1186/s40478-015-0268-1	TRUE	TRUE	FALSE	j.w.rutten@lumc.nl. r.r.klever@lumc.nl. i.m.hegeman@lumc.nl. d.poole@lumc.nl. j.g.dauwerse@lumc.nl. j.g.dauwerse@lumc.nl. l.a.m.broos@lumc.nl. c.breukel@lumc.nl. rus@lumc.nl. j.s.verbeek@lumc.nl. L.van_der_Weerd@lumc.nl. L.van_der_Weerd@lumc.nl. S.G.van_Duinen@lumc.nl. A.M.J.M.van_den_Maagdenberg@lumc.nl. A.M.J.M.van_den_Maagdenberg@lumc.nl. lesnik@lumc.nl.	Department of Human Genetics, Leiden University Medical Center, Leiden, The Netherlands. j.w.rutten@lumc.nl.	leiden university medical center	Leiden, The Netherlands .	netherlands	1	2015/12/31
0D3587C7-86D5-4A38-90C8-91CA48D69989	b5ea6eff-2a36-4c71-ba95-31062886d63b	The pathologic cascade of cerebrovascular lesions in SHRSP: is erythrocyte accumulation an early phase?	Klinik fur Neurologie, Otto-von-Guericke Universitat, Magdeburg, Germany. stefanie.schreiber@med.ovgu.de		2012		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2011.122				stefanie.schreiber@med.ovgu.de	Klinik fur Neurologie, Otto-von-Guericke Universitat, Magdeburg, Germany. stefanie.schreiber@med.ovgu.de	otto-von-guericke universitat	Magdeburg, Germany	germany	1	2011/09/01
F3979076-B8BC-47F8-8F62-2B5361D92534	d5e143ff-e6de-40b7-ab26-0d1cc557af5c	Tissue oxygen is reduced in white matter of spontaneously hypertensive-stroke prone rats: a longitudinal study with electron paramagnetic resonance	Department of Pharmaceutical Sciences, College of Pharmacy, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.\r1] Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [2] Departments of Pharmacology and Therapeutics, College of Medicine and Health Sciences, United Arab Emirates University, Al-Ain, UAE.\rDepartment of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.\r1] Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [2] Department of Neuroscience, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [3] Department of Cell Biology and Physiology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.\r1] Department of Pharmaceutical Sciences, College of Pharmacy, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA [2] Department of Neurology, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.		2014		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2014.35					Department of Pharmaceutical Sciences, College of Pharmacy, University of New Mexico Health Sciences Center, Albuquerque, New Mexico, USA.	department of pharmaceutical sciences, college of pharmacy, college of pharmacy, university of new mexico health sciences center	Albuquerque, New Mexico, USA	united states of america	1	2014/02/20
77A1D49F-4385-4BA4-A991-B2B145E6F327	d927fd4c-5e5f-48f4-a900-3baa470ec7a7	Transient ischemic attack induced by melted solid lipid microparticles protects rat brains from permanent focal ischemia	Department of Neurology, China Medical University Hospital, Taichung, Taiwan; School of Medicine, Medical College, China Medical University, Taichung, Taiwan; Department of Neurology, Tainan Municipal An-Nan Hospital-China Medical University, Tainan, Taiwan.\rDepartment of Cell Biology and Anatomy, National Cheng Kung University, Tainan, Taiwan. Electronic address: kuoym@mail.ncku.edu.tw.\rGraduate Institute of Clinical Pharmacy, College of Pharmacy, Kaohsiung Medical University, Kaohsiung, Taiwan. Electronic address: yhtsai@kmu.edu.tw.	/2845636975/Tsai-2014-Transient ischemic a	2014	http://ac.els-cdn.com/S0306452214004990/1-s2.0-S0306452214004990-main.pdf?_tid=7daf5732-d7d4-11e6-a765-00000aacb35f&acdnat=1484122012_8e0f77e89e35f44d3a08fb4b07f1e5c4	Neuroscience	Neuroscience	10.1016/j.neuroscience.2014.06.014	TRUE	FALSE	FALSE	kuoym@mail.ncku.edu.tw. yhtsai@kmu.edu.tw.	Department of Neurology, China Medical University Hospital, Taichung, Taiwan; School of Medicine, Medical College, China Medical University, Taichung, Taiwan; Department of Neurology, Tainan Municipal An-Nan Hospital-China Medical University, Tainan, Taiwan.	china medical university hospital, taiwan school of medicine, medical college, tainan municipal an-nan hospital-china medical university, tainan municipal an-nan hospital-china medical university	Tainan, Taiwan	taiwan	1	2014/06/18
8EBE7B11-FA09-4614-8C51-EEA3D37DFBB5	502cca55-9200-4fb7-9587-997c5fb71dcf	Transplanted microvascular endothelial cells promote oligodendrocyte precursor cell survival in ischemic demyelinating lesions	Department of Neurosurgery, Gunma University Graduate School of Medicine, Maebashi, Gunma, Japan.\rDepartment of Molecular and Cellular Neurobiology, Gunma University Graduate School of Medicine, Maebashi, Gunma, Japan.\rDepartment of Neurosurgery, Tokyo University Graduate School of Medicine, Bunkyo-ku, Tokyo, Japan.\rDepartment of Psychiatry and Neuroscience, Gunma University Graduate School of Medicine, Maebashi, Gunma, Japan.	/2589671905/Iijima-2015-Transplanted microva	2015	http://onlinelibrary.wiley.com/store/10.1111/jnc.13262/asset/jnc13262.pdf?v=1&t=ixsi62v1&s=048b96fc15c2e1674d5deb70a164c149231f1793	J Neurochem	Journal of neurochemistry	10.1111/jnc.13262	TRUE	TRUE	FALSE		Department of Neurosurgery, Gunma University Graduate School of Medicine, Maebashi, Gunma, Japan.	gunma university graduate school of medicine	Maebashi, Gunma, Japan	japan	1	2015/07/28
DD1A3761-9612-4C68-84CD-E9975F782B31	624f329f-1449-48e8-b58c-8dd0fe952ac6	Vascular and parenchymal lesions along with enhanced neurogenesis characterize the brain of asymptomatic stroke-prone spontaneous hypertensive rats	Department of Neurology and Laboratory of Neuroscience, IRCCS Istituto Auxologico Italiano.		2013		J Hypertens	Journal of hypertension	10.1097/HJH.0b013e3283619d7f					Department of Neurology and Laboratory of Neuroscience, IRCCS Istituto Auxologico Italiano.	irccs istituto auxologico italiano.	NA, IRCCS Istituto Auxologico Italiano	italy	1	2013/05/15
869C7A0F-1128-41AB-88FA-C65EB07CFC73	f553e0db-b315-4289-8cd0-7011b213d0f9	White matter injury restoration after stem cell administration in subcortical ischemic stroke	Department of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. laura.otero@salud.madrid.org.\rDepartment of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. mgutierrezfernandez@salud.madrid.org.\rDepartment of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. Jaime.ramos@idipaz.es.\rDepartment of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. berta.rodriguez@salud.madrid.org.\rDepartment of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. blanca.fuentes@salud.madrid.org.\rDepartment of Neurology, Clinical Neurosciences Research Laboratory, Hospital Clinico Universitario, Health Research Institute of Santiago de Compostela (IDIS), University of Santiago de Compostela, Travesia de Choupana, s/n, 15706, Santiago de Compostela, Spain. tomas.sobrino.moreiras@sergas.es.\rLaboratory for Imaging and Spectroscopy by Magnetic Resonance (LISMAR), Institute of Biomedical Research Alberto Sols, CSIC-UAM, Arturo Duperier, 4, 28029, Madrid, Spain. tnavarro@iib.uam.es.\rDepartment of Neurology, Clinical Neurosciences Research Laboratory, Hospital Clinico Universitario, Health Research Institute of Santiago de Compostela (IDIS), University of Santiago de Compostela, Travesia de Choupana, s/n, 15706, Santiago de Compostela, Spain. francisco.campos.perez@sergas.es.\rCardiovascular Proteomics Laboratory & Proteomics Unit, Centro Nacional de Investigaciones Cardiovasculares, CNIC, Melchor Fernandez, Almagro, 3, 28029, Madrid, Spain. jalopez@cnic.es.\rLaboratory for Imaging and Spectroscopy by Magnetic Resonance (LISMAR), Institute of Biomedical Research Alberto Sols, CSIC-UAM, Arturo Duperier, 4, 28029, Madrid, Spain. scerdan@iib.uam.es.\rCardiovascular Proteomics Laboratory & Proteomics Unit, Centro Nacional de Investigaciones Cardiovasculares, CNIC, Melchor Fernandez, Almagro, 3, 28029, Madrid, Spain. jvazquez@cnic.es.\rDepartment of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. exuperio.diez@salud.madrid.org.	/3254720737/Otero-Ortega-2015-White matter injury	2015	http://download.springer.com/static/pdf/502/art%253A10.1186%252Fs13287-015-0111-4.pdf?originUrl=http%3A%2F%2Fstemcellres.biomedcentral.com%2Farticle%2F10.1186%2Fs13287-015-0111-4&token2=exp=1484121810~acl=%2Fstatic%2Fpdf%2F502%2Fart%25253A10.1186%25252Fs13287-015-0111-4.pdf*~hmac=fb3bbaf154a0a43af14d84dddf4d87081786bf0841ef6493952bce97f415c693	Stem Cell Res Ther	Stem cell research & therapy	10.1186/s13287-015-0111-4	TRUE	TRUE	FALSE	laura.otero@salud.madrid.org. mgutierrezfernandez@salud.madrid.org. Jaime.ramos@idipaz.es. berta.rodriguez@salud.madrid.org. blanca.fuentes@salud.madrid.org. tomas.sobrino.moreiras@sergas.es. tnavarro@iib.uam.es. francisco.campos.perez@sergas.es. jalopez@cnic.es. scerdan@iib.uam.es. jvazquez@cnic.es. exuperio.diez@salud.madrid.org.	Department of Neurology and Stroke Center, Neuroscience and Cerebrovascular Research Laboratory, La Paz University Hospital, Neuroscience Area of IdiPAZ Health Research Institute, Autonoma University of Madrid, Paseo de la Castellana 261, 28046, Madrid, Spain. laura.otero@salud.madrid.org.	la paz university hospital, neuroscience area of idipaz health research institute, autonoma university of madrid	Paseo de la Castellana 261, , Madrid, Spain .	spain	1	2015/06/20
