X_id	StudyId	Title	AuthorAddress	fileName	Year	Url	PublicationName.Name	PublicationName.AlternateName	DOI	randomFlag	blindingFlag	sampleFlag	Email	FirstAuthorAddress	FirstAuthorInstitution	FirstAuthorLocation	FirstAuthorCountry	ScreeningInfo.Inclusion	pubdate
8F6B8AFB-4C6B-473B-83E6-F6DD3D0CC34B	74c2321a-1f95-4f97-9cb8-fe912ee324b3	Inhibition of N-myc downstream-regulated gene-2 is involved in an astrocyte-specific neuroprotection induced by sevoflurane preconditioning	From the Department of Anesthesiology (X.L., F.W., Q.Y., Y.L., S.W., Q.W., L.X.) and Department of Neurosurgery (P.L., M.Z.), Xijing Hospital, Fourth Military Medical University, Xi'an, China; and Department of Anesthesiology, Shaanxi Provincial Maternal and Child Health Hospital, Xi'an, China (Y.L.).		2014	http://anesthesiology.pubs.asahq.org/article.aspx?articleid=1921506	Anesthesiology	Anesthesiology	10.1097/aln.0000000000000314					From the Department of Anesthesiology (X.L., F.W., Q.Y., Y.L., S.W., Q.W., L.X.) and Department of Neurosurgery (P.L., M.Z.), Xijing Hospital, Fourth Military Medical University, Xi'an, China; and Department of Anesthesiology, Shaanxi Provincial Maternal and Child Health Hospital, Xi'an, China (Y.L.).	xijing hospital, fourth military medical university, shaanxi provincial maternal and child health hospital	Xi'an, China	china	0	2014/05/29
247AAC0F-C9E0-48FC-B002-703BA61DFC66	d94aa1e6-5684-4e45-89ad-0a653059da21	Inhibition of SENP3 by lentivirus induces suppression of apoptosis in experimental subarachnoid hemorrhage in rats	Department of Neurosurgery, Jinling Hospital, School of Medicine, Nanjing University, Nanjing, Jiangsu Province, China.\rDepartment of Neurosurgery, Jinling Hospital, School of Medicine, Southern Medical University, Guangzhou, China.\rDepartment of Neurosurgery, Jinling Hospital, School of Medicine, Nanjing University, Nanjing, Jiangsu Province, China. Electronic address: hang_neurosurgery@163.com.	/1055438080/Yang-2015-Inhibition of SENP3	2015	http://ac.els-cdn.com/S000689931500503X/1-s2.0-S000689931500503X-main.pdf?_tid=e72b6fa2-d7d4-11e6-918b-00000aab0f27&acdnat=1484122189_94d5a42524475f0700cfe800eb188651	Brain Res	Brain research	10.1016/j.brainres.2015.06.032	TRUE	TRUE	FALSE	hang_neurosurgery@163.com	Department of Neurosurgery, Jinling Hospital, School of Medicine, Nanjing University, Nanjing, Jiangsu Province, China.	jinling hospital, nanjing university	Nanjing, Jiangsu Province, China	china	0	2015/07/08
CA2C2D02-4D51-4662-9196-0FBC22503560	b88d9c76-8b8c-4414-b5da-10928022c784	Inhibition of thioredoxin-1 with siRNA exacerbates apoptosis by activating the ASK1-JNK/p38 pathway in brain of a stroke model rats	Department of Pathophysiology, Chongqing Medical University, Chongqing, Peoples Republic of China; Institute of Neuroscience, Chongqing Medical University, Chongqing, Peoples Republic of China.\rMolecular Medicine and Cancer Research Center, Chongqing Medical University, Chongqing, Peoples Republic of China.\rDepartment of Pathology, Chongqing Medical University, Chongqing, Peoples Republic of China; Institute of Neuroscience, Chongqing Medical University, Chongqing, Peoples Republic of China.\rDepartment of Pathophysiology, Chongqing Medical University, Chongqing, Peoples Republic of China; Institute of Neuroscience, Chongqing Medical University, Chongqing, Peoples Republic of China. Electronic address: zjbingsheng@sina.com.	/1275258928/Wu-2015-Inhibition of thiore	2015	http://ac.els-cdn.com/S0006899314017405/1-s2.0-S0006899314017405-main.pdf?_tid=c70d8b6a-d7d4-11e6-8bfb-00000aacb35e&acdnat=1484122135_b873091325a2c70d79813c6758c214f3	Brain Res	Brain research	10.1016/j.brainres.2014.12.033	TRUE	TRUE	FALSE	zjbingsheng@sina.com	Department of Pathophysiology, Chongqing Medical University, Chongqing, Peoples Republic of China; Institute of Neuroscience, Chongqing Medical University, Chongqing, Peoples Republic of China.	chongqing medical university, peoples republic of china institute of neuroscience	Chongqing Medical University, Chongqing, Peoples Republic of China	china	0	2014/12/30
721EA0D0-E1DB-43AA-A6B3-68E48D073D55	30ce5006-0fa1-4030-b16a-299d9c0b3caf	Inhibition of WNK3 Kinase Signaling Reduces Brain Damage and Accelerates Neurological Recovery After Stroke	From the Department of Neurology, University of Pittsburgh, PA, (G.B., H.Y., L.L., S.W., Y.S., D.S.); Department of Neurosurgery, Boston Children's Hospital (K.T.K.), Manton Center for Orphan Diseases (K.T.K.), and Department of Medicine (B.E.S., S.L.A), Harvard Medical School, Boston, MA; Renal Division and Vascular Biology Center, Beth Israel Deaconess Medical Center, Boston, MA (B.E.S., S.L.A); Division of Nephrology, Department of Medicine, Tri-Service General Hospital, National Defense Medical Center, Taipei, Taiwan (S.-S.Y., S.-H.L.); and Veterans Affairs Pittsburgh Health Care System, Geriatric Research, Educational and Clinical Center, PA (D.S).\rFrom the Department of Neurology, University of Pittsburgh, PA, (G.B., H.Y., L.L., S.W., Y.S., D.S.); Department of Neurosurgery, Boston Children's Hospital (K.T.K.), Manton Center for Orphan Diseases (K.T.K.), and Department of Medicine (B.E.S., S.L.A), Harvard Medical School, Boston, MA; Renal Division and Vascular Biology Center, Beth Israel Deaconess Medical Center, Boston, MA (B.E.S., S.L.A); Division of Nephrology, Department of Medicine, Tri-Service General Hospital, National Defense Medical Center, Taipei, Taiwan (S.-S.Y., S.-H.L.); and Veterans Affairs Pittsburgh Health Care System, Geriatric Research, Educational and Clinical Center, PA (D.S). sund@upmc.edu.	/2397250424/Begum-2015-Inhibition of WNK3 K	2015	http://stroke.ahajournals.org/content/strokeaha/46/7/1956.full.pdf	Stroke	Stroke	10.1161/strokeaha.115.008939	FALSE	TRUE	FALSE	sund@upmc.edu	From the Department of Neurology, University of Pittsburgh, PA, (G.B., H.Y., L.L., S.W., Y.S., D.S.); Department of Neurosurgery, Boston Children's Hospital (K.T.K.), Manton Center for Orphan Diseases (K.T.K.), and Department of Medicine (B.E.S., S.L.A), Harvard Medical School, Boston, MA; Renal Division and Vascular Biology Center, Beth Israel Deaconess Medical Center, Boston, MA (B.E.S., S.L.A); Division of Nephrology, Department of Medicine, Tri-Service General Hospital, National Defense Medical Center, Taipei, Taiwan (S.-S.Y., S.-H.L.); and Veterans Affairs Pittsburgh Health Care System, Geriatric Research, Educational and Clinical Center, PA (D.S).	university of pittsburgh, boston children's hospital , manton center for orphan diseases , harvard medical school, beth israel deaconess medical center, beth israel deaconess medical center, tri-service general hospital, national defense medical center, national defense medical center, educational and clinical center	PA	united states of america	0	2015/06/13
CBC9DC16-4F2B-4C0D-8FC1-DB4BB35847FB	ad31175e-315c-487e-ae38-cfb5b78935f6	Interleaved imaging of cerebral hemodynamics and blood flow index to monitor ischemic stroke and treatment in rat by volumetric diffuse optical tomography	Department of Bioengineering, Joint Graduate Program between University of Texas at Arlington and University of Texas Southwestern Medical Center, University of Texas at Arlington, TX 76019, USA.	/0397135494/Lin-2014-Interleaved imaging	2014	http://ac.els-cdn.com/S1053811913007751/1-s2.0-S1053811913007751-main.pdf?_tid=f2f1fd80-d7be-11e6-883b-00000aacb35f&acdnat=1484112760_dfb64d9e97cceb708e3d689e40705a80	Neuroimage	NeuroImage	10.1016/j.neuroimage.2013.07.020	FALSE	TRUE	FALSE		Department of Bioengineering, Joint Graduate Program between University of Texas at Arlington and University of Texas Southwestern Medical Center, University of Texas at Arlington, TX 76019, USA.	joint graduate program between university of texas at arlington and university of texas southwestern medical center	University of Texas at Arlington, TX , USA	united states of america	0	2013/07/23
AA1ED63C-9C39-42A3-8397-9A4C29CB7B88	b40608d9-36e6-4546-9351-06ef49749235	Interleukin 6-preconditioned neural stem cells reduce ischaemic injury in stroke mice	Neurosurgical Laboratories, Stanford University, Stanford, CA 94305-5487, USA.	/4137206563/Sakata-2012-Interleukin 6-precon	2012	http://brain.oxfordjournals.org/content/brain/135/11/3298.full.pdf	Brain	Brain : a journal of neurology	10.1093/brain/aws259					Neurosurgical Laboratories, Stanford University, Stanford, CA 94305-5487, USA.	stanford university	Stanford, CA , USA	united states of america	0	2012/11/22
03B2C0AD-4DC9-4C49-BF52-3CF3EBF873AD	2f30d2dc-cc15-4591-8032-f222841e129b	Intracranial aneurysms in patients with internal carotid artery occlusion: management and outcome in 22 cases	Division of Neurosurgery, Department of Neuroscience, University of Turin, Turin, Italy.	/2650290661/Crobeddu-2013-Intracranial aneurys	2013	http://download.springer.com/static/pdf/359/art%253A10.1007%252Fs00701-013-1879-6.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs00701-013-1879-6&token2=exp=1484113285~acl=%2Fstatic%2Fpdf%2F359%2Fart%25253A10.1007%25252Fs00701-013-1879-6.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs00701-013-1879-6*~hmac=c939a0cc4c74720ce2d4520ce168359693093e6b844e2c6488f37191913b463d	Acta Neurochir (Wien)	Acta neurochirurgica	10.1007/s00701-013-1879-6	FALSE	FALSE	FALSE		Division of Neurosurgery, Department of Neuroscience, University of Turin, Turin, Italy.	university of turin	Turin, Italy	italy	0	2013/09/18
D2AA8576-6B55-4735-9EDD-764AE5A2D357	bf1d759f-96ee-426b-b408-1e4810ecd489	Intracranial pressure elevation reduces flow through collateral vessels and the penetrating arterioles they supply. A possible explanation for 'collateral failure' and infarct expansion after ischemic stroke	School of Biomedical Sciences and Pharmacy, University of Newcastle and Hunter Medical Research Institute, Callaghan, New South Wales, Australia.\r1] School of Biomedical Sciences and Pharmacy, University of Newcastle and Hunter Medical Research Institute, Callaghan, New South Wales, Australia [2] Computational Cardiology Laboratory, Victor Chang Cardiac Research Institute, Darlinghurst, New South Wales, Australia.\r1] School of Biomedical Sciences and Pharmacy, University of Newcastle and Hunter Medical Research Institute, Callaghan, New South Wales, Australia [2] Department of Neurology, John Hunter Hospital, Hunter New England Local Health District, New Lambton Heights, New South Wales, Australia.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.2					School of Biomedical Sciences and Pharmacy, University of Newcastle and Hunter Medical Research Institute, Callaghan, New South Wales, Australia.	school of biomedical sciences and pharmacy, university of newcastle and hunter medical research institute, university of newcastle and hunter medical research institute	Callaghan, New South Wales, Australia	australia	0	2015/02/12
31645798-F1D3-4B8F-AF4E-B633F7C28127	670296fd-812b-4b1d-9143-d5cb0646a8eb	Intracranial transplantation of monocyte-derived multipotential cells enhances recovery after ischemic stroke in rats	Department of Neurology, Keio University School of Medicine, Shinjuku-ku, Tokyo, Japan.	/2607154183/Hattori-2012-Intracranial transpl	2012	http://onlinelibrary.wiley.com/store/10.1002/jnr.22755/asset/22755_ftp.pdf?v=1&t=ixsi4g0e&s=6e7d57ca532fef15bc372da6474e8f3d268a5f14	J Neurosci Res	Journal of neuroscience research	10.1002/jnr.22755	FALSE	TRUE	FALSE		Department of Neurology, Keio University School of Medicine, Shinjuku-ku, Tokyo, Japan.	keio university school of medicine	Shinjuku-ku, Tokyo, Japan	united kingdom	0	2011/11/08
D929EDD3-8206-4142-B8C6-5EA44C8A73E9	91462a41-f7f3-489b-8759-aba7903051ce	Intranasal delivery of HMGB1 siRNA confers target gene knockdown and robust neuroprotection in the postischemic brain	Department of Anatomy and Center for Advanced Medical Education (BK21 project), Inha University School of Medicine, Inchon, Korea.	/1317341477/Kim-2012-Intranasal delivery	2012	http://ac.els-cdn.com/S1525001616305470/1-s2.0-S1525001616305470-main.pdf?_tid=ac3c4710-d7be-11e6-9350-00000aacb360&acdnat=1484112641_9e1e782a0589406deb477ea6107f63af	Mol Ther	Molecular therapy : the journal of the American Society of Gene Therapy	10.1038/mt.2011.291	TRUE	FALSE	FALSE		Department of Anatomy and Center for Advanced Medical Education (BK21 project), Inha University School of Medicine, Inchon, Korea.	department of anatomy and center for advanced medical education , inha university school of medicine, inha university school of medicine	Inchon, Korea	south korea	0	2012/01/19
51DF68BE-A3EA-4B70-924F-D9B81B31EAC6	ccedd23b-cdc7-4507-98f0-667a02c37288	Intrastriatal injection of autologous blood or clostridial collagenase as murine models of intracerebral hemorrhage	Multidisciplinary Neuroprotection Laboratories, Department of Anesthesiology, Duke University.\rDepartment of Neurology, Duke University.\rDepartment of Radiology, Duke University.\rMultidisciplinary Neuroprotection Laboratories, Department of Anesthesiology, Duke University; Department of Neurobiology, Duke University.\rMultidisciplinary Neuroprotection Laboratories, Department of Anesthesiology, Duke University; Department of Neurology, Duke University; Department of Neurobiology, Duke University.\rMultidisciplinary Neuroprotection Laboratories, Department of Anesthesiology, Duke University; Department of Neurology, Duke University; michael.james@duke.edu.	/0377944303/Lei-2014-Intrastriatal inject	2014	http://www.jove.com/pdf/51439/jove-protocol-51439-intrastriatal-injection-autologous-blood-or-clostridial-collagenase	J Vis Exp	Journal of visualized experiments : JoVE	10.3791/51439	TRUE	TRUE	FALSE	michael.james@duke.edu	Multidisciplinary Neuroprotection Laboratories, Department of Anesthesiology, Duke University.	duke university.	NA, Duke University	united kingdom	0	2014/07/22
B93D754C-F993-4C8B-88DD-77FF83F2C67A	4fcb8301-389c-4fa1-b62b-9c3d91112de7	Intrathecal delivery of protein therapeutics to the brain: a critical reassessment	Shire, Lexington, MA, USA. Electronic address: pcalias@shire.com.\rGeriatrics Research Education and Clinical Center, Veterans Affairs Puget Sound Health Care Center, Seattle, WA, USA; Division of Gerontology and Geriatric Medicine, Department of Medicine, University of Washington School of Medicine, Seattle, WA, USA.\rInstitute of Pharmaceutical Science, King's College London, London, UK.\rDepartment of Paediatrics, University of Padova, Padova, Italy.\rLos Angeles Biomedical Research Institute, Harbor-UCLA Medical Center, Torrance, CA, USA.	/1189804271/Calias-2014-Intrathecal delivery	2014	http://ac.els-cdn.com/S0163725814001041/1-s2.0-S0163725814001041-main.pdf?_tid=74092260-d7bd-11e6-9a85-00000aacb362&acdnat=1484112117_f22c1f8082627ac142c1380a42ba2c06	Pharmacol Ther	Pharmacology & therapeutics	10.1016/j.pharmthera.2014.05.009	TRUE	TRUE	FALSE	pcalias@shire.com	Shire, Lexington, MA, USA. Electronic address: pcalias@shire.com.		USA  .	united states of america	0	2014/05/24
D9E73FB9-7A2D-48F3-AC14-AEA3A39C9D3E	8ef3be63-6f8c-4100-9170-eb2b69e43c95	Intravenous xenogeneic transplantation of human adipose-derived stem cells improves left ventricular function and microvascular integrity in swine myocardial infarction model	Krannert Institute of Cardiology, Indiana University, Indianapolis, Indiana.\rIndiana Center for Vascular Biology and Medicine, Indianapolis, Indiana.\rIndiana University School of Medicine, Indianapolis, Indiana.\rR.L. Roudebush Veterans Affairs Medical Center, Indianapolis, Indiana.\rKorea University Anam Hospital, Seoul, Korea.\rOregon Health and Science University, Portland, Oregon.	/3302968318/Jun Hong-2015-Intravenous xenogene	2015	http://onlinelibrary.wiley.com/store/10.1002/ccd.25566/asset/ccd25566.pdf?v=1&t=ixsi7mxm&s=94281be22632f377e6308aad15fe0ec5a17cea86	Catheter Cardiovasc Interv	Catheterization and cardiovascular interventions : official journal of the Society for Cardiac Angiography & Interventions	10.1002/ccd.25566	TRUE	TRUE	FALSE		Krannert Institute of Cardiology, Indiana University, Indianapolis, Indiana.	krannert institute of cardiology, indiana university	Indianapolis, Indiana	india	0	2014/06/07
4FC11C26-5A4F-4BFA-B9F7-0C48137BB752	689f3e16-feec-41d6-99a5-a3a750c8afe7	Involvement of matrix metalloproteinases-2 and -9 in the formation of a lacuna-like cerebral cavity	Department of Physiology, University of Saskatchewan, Saskatoon, Saskatchewan, Canada. frank.cayabyab@usask.ca	/2064688873/Cayabyab-2013-Involvement of matri	2013	http://onlinelibrary.wiley.com/store/10.1002/jnr.23223/asset/jnr23223.pdf?v=1&t=ixshyb1m&s=21161e36f62bd43ffa2abded7faf8f8f44b4921a	J Neurosci Res	Journal of neuroscience research	10.1002/jnr.23223	TRUE	FALSE	FALSE	frank.cayabyab@usask.ca	Department of Physiology, University of Saskatchewan, Saskatoon, Saskatchewan, Canada. frank.cayabyab@usask.ca	university of saskatchewan	Saskatoon, Saskatchewan, Canada	canada	1	2013/04/23
64A7366A-5A88-44F5-AE04-B67508F44E6E	2533f858-3c58-4192-b038-336c64f0a0f1	Involvement of platelet derived microparticles in tumor metastasis and tissue regeneration	Coagulation Unit, Department of Hematology, Hadassah University Hospital, Jerusalem, Israel. Dvaron@hadassah.org.il	/1920889757/Varon-2012-Involvement of plate	2012	http://ac.els-cdn.com/S0049384812006615/1-s2.0-S0049384812006615-main.pdf?_tid=90e8412e-d7d4-11e6-bcd3-00000aacb35f&acdnat=1484122044_fbc56a8affdd9a06dab5835d3460a92a	Thromb Res	Thrombosis research	10.1016/j.thromres.2012.08.289	FALSE	FALSE	FALSE	Dvaron@hadassah.org.il	Coagulation Unit, Department of Hematology, Hadassah University Hospital, Jerusalem, Israel. Dvaron@hadassah.org.il	hadassah university hospital	Jerusalem, Israel	israel	0	2012/10/03
D227CFF9-302B-4377-9CCA-D8F8BE4C287F	84e16f02-6ded-4899-abf3-b4938889e870	Ischemic postconditioning relieves cerebral ischemia and reperfusion injury through activating T-LAK cell-originated protein kinase/protein kinase B pathway in rats	From the Cerebrovascular Diseases Research Institute (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.) and Department of Neurology (L.G.), Xuanwu Hospital of Capital Medical University, Beijing, China; Cerebralvascular Diseases Research Laboratory, Beijing Geriatric Medical Research Center, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.); and Key Laboratory of Neurodegenerative Diseases of Ministry of Education and Beijing Key Laboratory of Translational Medicine for Cerebrovascular Diseases, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.).\rFrom the Cerebrovascular Diseases Research Institute (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.) and Department of Neurology (L.G.), Xuanwu Hospital of Capital Medical University, Beijing, China; Cerebralvascular Diseases Research Laboratory, Beijing Geriatric Medical Research Center, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.); and Key Laboratory of Neurodegenerative Diseases of Ministry of Education and Beijing Key Laboratory of Translational Medicine for Cerebrovascular Diseases, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.). yumin111@ccmu.edu.cn jixm@ccmu.edu.cn.	/4274082438/Zhao-2014-Ischemic postconditi	2014	http://stroke.ahajournals.org/content/strokeaha/45/8/2417.full.pdf	Stroke	Stroke	10.1161/strokeaha.114.006135	TRUE	TRUE	FALSE	yumin111@ccmu.edu.cn jixm@ccmu.edu.cn.	From the Cerebrovascular Diseases Research Institute (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.) and Department of Neurology (L.G.), Xuanwu Hospital of Capital Medical University, Beijing, China; Cerebralvascular Diseases Research Laboratory, Beijing Geriatric Medical Research Center, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.); and Key Laboratory of Neurodegenerative Diseases of Ministry of Education and Beijing Key Laboratory of Translational Medicine for Cerebrovascular Diseases, Beijing, China (H.Z., R.W., Z.T., F.Y., Z.G., X.L., X.J., Y.L.).	from the cerebrovascular diseases research institute  and department of neurology , xuanwu hospital of capital medical university, xuanwu hospital of capital medical university, beijing geriatric medical research center	Beijing, China  and Key Laboratory of Neurodegenerative Diseases of Ministry of Education and Beijing Key Laboratory of Translational Medicine for Cerebrovascular Diseases, Beijing, China	china	0	2014/07/12
1714FC3B-83DC-4AB6-A059-FE0D61116A30	07e72fa1-a757-4890-a02a-753c6fd1ffe2	Ischemic stroke in Greyhounds: 21 cases (2007-2013)	Department of Small Animal Medicine and Surgery, College of Veterinary Medicine, University of Georgia, Athens, GA 30602.		2014		J Am Vet Med Assoc	Journal of the American Veterinary Medical Association	10.2460/javma.245.1.113					Department of Small Animal Medicine and Surgery, College of Veterinary Medicine, University of Georgia, Athens, GA 30602.	college of veterinary medicine, university of georgia	Athens, GA	greece	0	2014/06/19
0F623E12-C9E4-4A9D-BF92-B704E4DA7D7F	3c7783e6-8123-4850-9bbd-b2615a0bbad7	ISCHEMIRs: Finding a Way Through the Obstructed Cerebral Arteries	School of Biotechnology, Coordinator, DBT - Centre for Bioinformatics, National Institute of Technology Calicut, Calicut 673601, India. rajanikant@nitc.ac.in.		2016		Curr Drug Targets	Current drug targets					rajanikant@nitc.ac.in	School of Biotechnology, Coordinator, DBT - Centre for Bioinformatics, National Institute of Technology Calicut, Calicut 673601, India. rajanikant@nitc.ac.in.	national institute of technology calicut	Calicut 1, India .	india	0	2015/05/20
40925661-8D66-4466-90E6-4371FC9E17B5	7d1bbb23-af09-4d74-b258-4264cc089f28	Isolation and analysis of brain-sequestered leukocytes from Plasmodium berghei ANKA-infected mice	The Walter and Eliza Hall Institute of Medical Research.	/2754976195/Ryg-Cornejo-2013-Isolation and analys	2013	http://www.jove.com/pdf/50112/jove-protocol-50112-isolation-analysis-brain-sequestered-leukocytes-from-plasmodium	J Vis Exp	Journal of visualized experiments : JoVE	10.3791/50112					The Walter and Eliza Hall Institute of Medical Research.	the walter and eliza hall institute of medical research.	NA, The Walter and Eliza Hall Institute of Medical Research		0	2013/01/19
5AF0C88F-E39F-41CF-A38C-C494D6CC61CF	a802b888-cf66-4aa1-a637-e1acb324972b	Isoquercetin protects cortical neurons from oxygen-glucose deprivation-reperfusion induced injury via suppression of TLR4-NF-small ka, CyrillicB signal pathway	Jiangsu Key Laboratory of Neuroregeneration, Nantong University, Nantong 226001, PR China.	/1726720754/Wang-2013-Isoquercetin protect	2013	http://ac.els-cdn.com/S0197018613002465/1-s2.0-S0197018613002465-main.pdf?_tid=98705ba2-d7d4-11e6-a984-00000aacb362&acdnat=1484122057_066d84266a6963bd985da1cb131cf37d	Neurochem Int	Neurochemistry international	10.1016/j.neuint.2013.09.018	FALSE	FALSE	FALSE		Jiangsu Key Laboratory of Neuroregeneration, Nantong University, Nantong 226001, PR China.	nantong university	Nantong 1, PR China	china	0	2013/10/09
03FE6391-F926-4E21-9B21-67C01038204F	83f1985c-c6ec-4a16-93c5-9e0335bbd0a3	Knockdown of apoptosis signal-regulating kinase 1 affects ischaemia-induced astrocyte activation and glial scar formation	Department of Anaesthesiology and Pain Medicine, College of Medicine, Yonsei University, Seoul, Korea.\rDepartment of Neurology, College of Medicine, Yonsei University, 50, Yonsei-ro, Seodaemun-gu, 120-752, Seoul, Korea.\rDepartment of Biology, York University, Toronto, Ontario, Canada.	/0368427980/Cheon-2016-Knockdown of apoptos	2016	http://onlinelibrary.wiley.com/store/10.1111/ejn.13175/asset/ejn13175.pdf?v=1&t=ixshzpe7&s=5bdcbef3e48d2a95bafa4c37e4fdb080fc68e806	Eur J Neurosci	The European journal of neuroscience	10.1111/ejn.13175					Department of Anaesthesiology and Pain Medicine, College of Medicine, Yonsei University, Seoul, Korea.	college of medicine, yonsei university	Seoul, Korea	south korea	0	2016/01/23
34DE54C4-89D0-4EC8-A357-E2B183C8A44C	621d9bf6-6051-44a7-b36c-6738cfb03482	Knockout of silent information regulator 2 (SIRT2) preserves neurological function after experimental stroke in mice	Department of Neurology, University Medical Center Gottingen, Gottingen, Germany.\rDepartment of Neuroimmunology, Institute for Multiple Sclerosis Research, University Medical Center Gottingen, Gottingen, Germany.\rDepartment of Neurogenetics, Max Planck Institute of Experimental Medicine, Gottingen, Germany.\rCenter for Nanoscale Microscopy and Molecular Physiology of the Brain, Department of Neurodegeneration and Restorative Research, University Medical Center Gottingen, Gottingen, Germany.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.178					Department of Neurology, University Medical Center Gottingen, Gottingen, Germany.	university medical center gottingen	Gottingen, Germany	germany	0	2015/07/30
AE2AFCAD-7206-47A0-A5FB-F5AF79465CE7	da98c9f9-3feb-44db-8f76-2097b15a96b8	Lack of aneurysm formation after carotid artery ligation in rabbits: a polymer MICROFIL(R) study	Neuroradiology Research Laboratory, Department of Radiology, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA.	/2861518852/Dai-2013-Lack of aneurysm for	2013	http://download.springer.com/static/pdf/300/art%253A10.1007%252Fs00234-012-1070-4.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs00234-012-1070-4&token2=exp=1484113291~acl=%2Fstatic%2Fpdf%2F300%2Fart%25253A10.1007%25252Fs00234-012-1070-4.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs00234-012-1070-4*~hmac=822903e42f907d2c5232a799836638d5b7437de60ce6feb9d10bce0d63342523	Neuroradiology	Neuroradiology	10.1007/s00234-012-1070-4					Neuroradiology Research Laboratory, Department of Radiology, Mayo Clinic, 200 First Street SW, Rochester, MN 55905, USA.	mayo clinic	200 First Street SW, Rochester, MN , USA	united states of america	0	2012/08/01
7BE2201E-B9F6-4A0C-B19F-2ED65BFA6329	8198cc69-1762-4024-a041-41ed0f13cb83	Laser-induced thrombus formation in mouse brain microvasculature: effect of clopidogrel	Department of Neurology, Saitama Medical University International Medical Center, Saitama, 350-1298, Japan. tfukuoka@saitama-med.ac.jp	/1809651435/Fukuoka-2012-Laser-induced thromb	2012	http://download.springer.com/static/pdf/296/art%253A10.1007%252Fs11239-012-0703-0.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs11239-012-0703-0&token2=exp=1484113406~acl=%2Fstatic%2Fpdf%2F296%2Fart%25253A10.1007%25252Fs11239-012-0703-0.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs11239-012-0703-0*~hmac=1dd29d17915dccfd580131ac641bc6a24bf93cc2e90ca95213d818b15674a2a1	J Thromb Thrombolysis	Journal of thrombosis and thrombolysis	10.1007/s11239-012-0703-0				tfukuoka@saitama-med.ac.jp	Department of Neurology, Saitama Medical University International Medical Center, Saitama, 350-1298, Japan. tfukuoka@saitama-med.ac.jp	saitama medical university international medical center	Saitama, , Japan	japan	0	2012/03/29
0F55C58B-056A-4C90-B147-CCD9A409E688	c3b1edda-a202-4060-9298-7609fd404f4a	Lasting pure-motor deficits after focal posterior internal capsule white-matter infarcts in rats	Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.\r1] Neuroscience Center, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA [2] Department of Pediatrics, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.\r1] Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA [2] Stroke Service and Neuroscience Intensive Care Unit, Department of Neurology, Massachusetts General Hospital, Harvard Medical School, Boston, Massachusetts, USA.		2015		J Cereb Blood Flow Metab	Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism	10.1038/jcbfm.2015.7					Neurovascular Research Laboratory, Department of Radiology, Massachusetts General Hospital, Harvard Medical School, Charlestown, Massachusetts, USA.	massachusetts general hospital, harvard medical school	Charlestown, Massachusetts, USA	united states of america	1	2015/02/05
